9,1632,"5370028108963218","2011-08-08 11:24:07"
20,815,"5424 8989 3196 5176","2011-01-12 15:13:09"
21,211,"5497092214877744","2011-02-26 22:27:14"
22,583,"547459 2560089551","2011-08-15 06:12:17"
27,1252,"5443 0178 5862 4305","2011-05-10 13:33:52"
45,1827,"550 03558 79640 730","2011-05-07 05:37:34"
49,1671,"5525816475837674","2011-10-15 04:17:41"
65,117,"527566 4474492550","2011-05-25 07:41:06"
69,105,"526805 123568 8495","2011-02-19 11:11:24"
80,1304,"523916 355833 4924","2011-09-23 13:20:06"
82,985,"5556098495595994","2011-04-20 18:15:49"
94,1881,"5111457078116289","2011-05-10 17:02:16"
109,268,"5353 1643 9049 8620","2011-06-03 19:14:30"
110,19,"5228279634620202","2011-09-13 08:47:30"
136,1195,"5203422504891201","2011-09-09 22:28:19"
141,1863,"525550 280157 9679","2011-04-30 11:38:14"
143,908,"541563 728350 0319","2011-10-07 17:14:27"
146,311,"5312802411248090","2011-12-27 08:24:35"
166,4,"552750 798527 9048","2011-09-06 18:48:21"
178,863,"548435 698502 4405","2011-08-03 15:24:04"
179,642,"5418 5195 1169 7140","2011-02-08 12:23:42"
182,452,"510932 5772820783","2011-05-09 08:40:57"
189,568,"5594138153189757","2011-10-09 15:33:33"
201,297,"5200284684466185","2011-04-18 21:29:08"
203,346,"519732 024903 1760","2011-08-02 03:58:15"
217,1440,"555 82613 72603 582","2011-12-09 14:13:06"
220,650,"555746 792601 0510","2011-02-02 00:23:00"
238,658,"520528 7963585018","2011-10-12 00:36:35"
240,1241,"535409 431423 2392","2011-12-14 06:13:42"
263,1621,"526460 125325 0281","2011-12-16 18:44:55"
275,338,"550112 715121 6557","2011-08-16 09:14:55"
313,1125,"514928 190740 8519","2011-10-30 07:39:21"
315,1416,"5354 4303 3946 0354","2011-08-17 22:30:34"
323,277,"5200994023034680","2011-03-22 01:23:27"
333,1176,"5450 1944 5099 2875","2011-09-11 13:33:22"
338,235,"538502 8653447081","2011-03-01 08:06:33"
356,1754,"536 12473 65516 060","2011-10-15 16:01:28"
362,809,"544 04458 34856 365","2011-03-22 17:52:53"
406,843,"5149112277223107","2011-08-04 06:09:38"
423,673,"5292 5140 8855 1920","2011-04-27 11:57:06"
424,153,"521 92144 93339 009","2011-10-12 17:25:57"
434,876,"5217 1213 1332 8124","2011-12-03 04:55:24"
438,177,"5183736181786762","2011-01-03 05:23:00"
441,1050,"554621 0123014479","2011-03-30 16:22:59"
443,1559,"545 25789 37470 505","2011-08-05 21:51:44"
451,497,"558851 8242290484","2011-10-24 09:09:58"
456,712,"525053 556671 9887","2011-02-06 21:36:56"
468,305,"555040 457799 8542","2011-11-27 09:12:50"
473,1696,"5438 0179 3172 8328","2011-11-11 17:44:32"
496,1323,"523758 3604053735","2011-03-13 07:32:46"
515,90,"5419063701747430","2011-01-30 08:14:44"
534,935,"543436 861345 8641","2011-04-28 05:30:32"
539,103,"5574 3107 4396 9055","2011-06-28 19:44:56"
543,842,"517621 8551785970","2011-02-16 08:51:25"
553,331,"540 46308 42355 427","2011-02-25 02:46:32"
554,740,"5583 3473 4286 3973","2011-06-23 12:24:37"
573,1374,"556 85250 03494 399","2011-02-28 21:56:54"
576,361,"528 83595 24671 130","2011-11-13 08:12:51"
583,520,"534396 1594348144","2011-06-09 22:09:12"
587,1168,"559515 9676188711","2011-02-20 08:53:13"
602,1621,"5388904967381728","2011-08-10 21:42:12"
612,1692,"520191 7918112856","2011-03-03 04:15:03"
618,215,"515161 2944903127","2011-05-03 21:19:51"
620,83,"539996 6205772205","2011-03-14 03:19:13"
625,1257,"5346 7762 3388 9648","2011-12-14 01:56:45"
628,570,"548510 3823680611","2011-12-25 09:07:03"
645,1296,"5223 3518 7745 3065","2011-01-02 11:00:41"
652,1630,"514210 7948586103","2011-09-07 19:37:52"
672,278,"536651 864030 4216","2011-06-30 05:43:09"
678,1842,"519301 5769571328","2011-10-17 13:00:55"
684,287,"531 32818 56509 952","2011-06-13 05:12:05"
687,472,"510965 079991 1905","2011-10-04 17:18:39"
706,159,"549126 033370 2376","2011-07-18 13:39:22"
707,1830,"546 61356 37362 534","2011-07-29 00:40:54"
