2,1844,"506-32-56-86-40","2019-02-10 12:01:57"
8,1431,"506-51-61-52-62","2019-03-14 10:53:29"
30,1100,"506-95-40-17-82","2019-07-26 05:22:16"
42,468,"506-47-64-60-26","2019-05-14 21:51:46"
77,1746,"506-93-57-85-80","2019-09-24 05:52:13"
99,1220,"506-18-47-76-82","2019-04-04 18:12:50"
119,1560,"506-91-16-94-55","2019-02-28 01:56:25"
137,489,"506-52-39-13-35","2019-01-09 00:38:35"
192,1667,"506-62-34-68-71","2019-06-27 17:39:07"
197,1312,"506-38-75-44-57","2019-07-30 03:49:18"
208,1437,"506-74-34-45-48","2019-06-09 12:52:08"
239,807,"506-23-80-07-68","2019-03-01 15:31:45"
244,1225,"506-26-54-70-14","2019-06-26 19:48:09"
260,75,"506-40-00-05-49","2019-05-15 22:37:33"
268,254,"506-67-28-51-04","2019-02-14 10:51:02"
284,845,"506-65-60-51-27","2019-06-29 04:57:31"
299,584,"506-63-05-88-94","2019-05-11 21:43:31"
307,1488,"506-14-38-60-39","2019-09-01 18:11:19"
321,1983,"506-03-77-08-98","2019-07-09 20:44:40"
328,467,"506-35-10-72-76","2019-08-13 11:57:18"
341,327,"506-21-50-61-34","2019-01-13 09:18:21"
348,921,"506-02-10-10-90","2019-03-17 17:06:11"
376,67,"506-66-15-66-95","2019-06-08 21:25:05"
383,1554,"506-26-48-42-30","2019-03-21 11:23:27"
385,1584,"506-71-13-96-26","2019-03-05 14:14:09"
386,855,"506-81-98-29-81","2019-09-16 22:22:58"
388,403,"506-51-46-08-94","2019-10-01 21:41:39"
393,1623,"506-78-21-89-25","2019-03-25 14:13:17"
407,814,"506-24-86-76-56","2019-06-15 00:18:53"
408,669,"506-53-99-72-04","2019-01-01 07:23:20"
411,779,"506-17-81-48-92","2019-10-07 05:05:06"
426,662,"506-21-16-61-09","2019-03-13 05:24:45"
427,588,"506-48-79-48-07","2019-09-01 19:39:57"
435,1799,"506-19-09-21-83","2019-08-22 14:08:26"
459,149,"506-40-33-29-79","2019-08-13 06:46:17"
462,1149,"506-93-85-84-86","2019-03-16 19:29:05"
467,964,"506-74-06-93-63","2019-08-16 12:10:36"
468,1088,"506-73-13-91-36","2019-02-13 09:16:50"
479,1275,"506-24-96-53-29","2019-02-09 05:00:38"
521,1341,"506-99-77-91-34","2019-08-20 23:03:31"
531,1436,"506-20-49-94-43","2019-04-06 09:34:33"
564,1268,"506-25-80-41-38","2019-01-02 03:20:33"
576,222,"506-64-10-20-49","2019-08-18 00:18:48"
584,234,"506-44-23-72-45","2019-04-15 02:31:09"
607,1325,"506-76-12-75-70","2019-09-13 10:41:49"
613,115,"506-14-54-03-20","2019-09-07 07:54:40"
615,215,"506-27-89-86-02","2019-05-22 19:59:20"
650,852,"506-02-09-20-86","2019-07-05 03:53:09"
663,691,"506-58-09-48-80","2019-01-29 11:13:04"
664,466,"506-27-74-97-00","2019-09-10 17:49:42"
694,1926,"506-79-63-63-36","2019-09-06 21:36:30"
718,469,"506-51-48-47-29","2019-06-16 15:06:12"
729,956,"506-71-46-06-94","2019-07-03 14:45:22"
737,58,"506-39-09-71-10","2019-09-03 23:43:51"
745,614,"506-73-91-76-94","2019-05-22 03:35:02"
746,1430,"506-76-98-73-47","2019-04-18 01:45:07"
755,1106,"506-24-49-45-40","2019-05-14 10:27:32"
762,1118,"506-52-81-14-50","2019-09-03 13:02:30"
774,1073,"506-47-12-19-82","2019-06-13 19:36:02"
789,333,"506-56-00-86-81","2019-01-22 23:32:03"
791,679,"506-60-68-43-36","2019-07-12 23:54:58"
